kind	id	status	source	evidence_or_required_work
library	production-cvd-numeric-header	pending	libclamav/cvd.c	CVD numeric header fields now accept digits only and use checked unsigned accumulation instead of atoi overflow semantics; test_cl_cvdparse_rejects_invalid_numeric_fields covers valid values, negative text, nonnumeric text, values above UINT_MAX, and invalid creation seconds, while source guards pin the checked parser and removal of direct atoi assignments; current-source production-GCC execution, complete CVD corpus, production-CVD/service, sanitizer, materialized-large-file, Sonic1, and final release qualification remain required
library	production-cvd-tar-size	pending	libclamav/cvd.c	CVD TAR member size fields now require a complete bounded octal value and reject malformed, partial, overflowing, or greater-than-unsigned-int sizes before dbio publication, replacing sscanf overflow/partial-parse behavior; source guards pin the checked parser and call site, while current-source production-GCC execution, malformed/large CVD archive fixtures, production-CVD/service, sanitizer, materialized-large-file, Sonic1, and final release qualification remain required
library	htmlnorm-transactional-growth	pending	libclamav/htmlnorm.c	HTML tag-argument replacement allocates the new value before releasing the old one, tag/value/content table growth initializes each newly exposed slot before later allocation or duplication can fail, and a failed append preserves the published arrays, entries, and count while retaining any safely grown pointer table for later cleanup or recovery; form-data URL insertion allocates the new string before growing the pointer table so a rejected request preserves the previously published state; test_html_normalization_table_size_rejects_overflow proves bounded preflight preservation and the focused current-source production-linked GCC boundary runner injects a later realloc failure without losing the existing tag; source guards, complete HTML/MIME corpus, sanitizer, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
library	pe-unpacker-metadata-cleanup	pending	libclamav/pe.c	The second PE bytecode-unpacker context allocation failure now destroys the populated cli_exe_info metadata before returning CL_EMEM, preserving sticky incomplete and non-cacheable results; the registered static-Linux fault-injected PE regression and source guard cover the failure boundary, while current-source production-linked execution, sanitizer/leak evidence, complete PE unpacker/corpus, production-CVD/service, materialized large-file, Sonic1, and release qualification remain required
library	ishield-cab-decoder-init-cleanup	pending	libclamav/ishield.c	The legacy InstallShield CAB extractor now calls inflateEnd only after successful inflateInit2 initialization, preserving incomplete CL_EUNPACK and temporary-output cleanup when decoder initialization fails; source guards and the registered fault-injection regression cover the state transition, and isolated current-source production-linked GCC plus GCC ASan/UBSan leak-enabled runners pass, while complete InstallShield/CAB corpus, production-CVD/service, materialized large-file, Sonic1, and release qualification remain required
library	hwp-decompressor-init-cleanup	pending	libclamav/hwp.c	The shared HWP/HWP5/HWPML raw-deflate helper records incomplete CL_EUNPACK when inflateInit2 fails and calls inflateEnd only after successful initialization; the existing HWP3 truncated-deflate regression injects initialization failure, source guards cover the state transition, and isolated current-source production-linked GCC plus GCC ASan/UBSan leak-enabled runners pass, while complete HWP/HWPML corpus, production-CVD/service, materialized large-file, Sonic1, and release qualification remain required
library	xar-gzip-member-decoder-init-cleanup	pending	libclamav/xar.c	The XAR gzip member branch records incomplete CL_EFORMAT when inflateInit fails, calls inflateEnd only after successful initialization, and exits directly through member cleanup so the outer TOC loop cannot convert the failure to clean; source guards and the registered member-initialization fault-injection regression cover the state transition, and isolated current-source production-linked GCC plus GCC ASan/UBSan leak-enabled runners pass, while complete XAR corpus, production-CVD/service, materialized-large-file, Sonic1, and final release qualification remain required
library	bzip-concatenated-decoder-init-cleanup	pending	libclamav/scanners.c	The shared BZIP2 scanner tracks active-stream initialization across concatenated member reinitialization and calls BZ2_bzDecompressEnd only after successful initialization; source guards and the registered second-stream fault-injection regression cover the state transition, and isolated current-source production-linked GCC plus GCC ASan/UBSan leak-enabled runners pass with CL_EMEM, while complete BZIP2 corpus, production-CVD/service, materialized-large-file, Sonic1, and final release qualification remain required
library	ole2-mso-decoder-init-cleanup	pending	libclamav/ole2_extract.c	The OLE2 MSO stream helper records incomplete CL_EUNPACK when inflateInit fails and calls inflateEnd only after successful initialization; source guards cover the state transition, and isolated current-source production-linked GCC plus GCC ASan/UBSan leak-enabled runners pass, while complete OLE2/MSO corpus, production-CVD/service, materialized-large-file, Sonic1, and final release qualification remain required
library	nsis-nonsolid-decoder-timeout-cleanup	pending	libclamav/nsis/nulsft.c	The NSIS non-solid compressed-member loop now shuts down an initialized BZIP2 or LZMA decoder before leaving on a traversal time limit, preserving the sticky incomplete timeout result; the source guard and disposable current-source GCC plus GCC ASan/UBSan leak-enabled runners cover the BZIP2 timeout/finalization boundary, while complete NSIS/SFX corpus, production-CVD/service, materialized-large-file, Sonic1, and final parser/release qualification remain required
